etat_car,marque,annee,boite_vit,adresse_vente,prix,image_link
Venant,Kia,2020,Automatique,"Cité Damel,Dakar",27000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/29f0d2fbc87e43be0500bfb1daf2887f/-/horizon-files-prod/ed/picture/q6xkj0jj/e400a1e56dab97ea38c862314e38507feb55dc80.jpg
Venant,Honda,2015,Automatique,"Sacré-cœur,Dakar",6000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/42efce3142732e4f11b8e69faef2be85/-/horizon-files-prod/ed/picture/qrzvw2z4/0725f79937a42a9f8261cc60ced56ddb3e8a2f86.jpg
Venant,Hyundai,2017,Automatique,"Cité Damel,Dakar",13500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/aa09e0e85f71838f029115f2b398a46d/-/horizon-files-prod/ed/picture/qv4ejnjg/16c0a89e3f5b9898888e747568ceca5837d41e86.jpg
Occasion,BMW,2016,Automatique,"Sacré-cœur,Dakar",11500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/63edf7dde653c1a4dea02970962b6057/-/horizon-files-prod/ed/picture/qkrgnj6w/4e3d7ff8b97566368dcfca8ada9a4d560277fd20.jpg
Occasion,Ford,2013,Automatique,"Médina,Dakar",4800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4cbd3245ef9d0a3dca9116b61e6e5691/-/horizon-files-prod/ed/picture/qzvd0gkd/f6a054c51255fa94462d359cc1f589ffe67cd033.jpg
Occasion,Ford,2013,Automatique,"Médina,Dakar",3700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/68c7f98b91d199d4a1f25fc51774d645/-/horizon-files-prod/ed/picture/qdekgxqr/b3fafd9834bb9b3bebf726f82962742981947e0b.jpg
Occasion,Mercedes-Benz,2010,Automatique,"Cité keur gorgui,Dakar",6499999,https://i.roamcdn.net/hz/ed/listing-thumb-224w/8b0bfc392fafc8cb838cb304633c75b0/-/horizon-files-prod/ed/picture/q0gw4mdj/62d1acf81064e5def88ae906ccdebff05f026189.jpg
Venant,Mercedes-Benz,2016,Automatique,"Sacré-cœur,Dakar",19500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3d2203296c995f38f4e95c3940f2a0f8/-/horizon-files-prod/ed/picture/qwe205pp/47fa565598c4c6f92727e049392773286c43408c.jpg
Occasion,Renault,2015,Manuelle,"Almadies 2,Dakar",3500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/fcdd516850b1f0658eaec7f46ddb1f77/-/horizon-files-prod/ed/picture/q8v57qkn/8522b50ade7a34fe4866bc67ce86bb5124b47fd3.jpg
Venant,Ford,2017,Automatique,"Almadies 2,Dakar",9500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/47701fb380de89e21c8e269acc298bce/-/horizon-files-prod/ed/picture/qxj274wn/845e8b9cb3eed171a5cc6ee12b2d9241c412550f.jpg
Venant,Hyundai,2017,Automatique,"Cité Damel,Dakar",12800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d3dea052f99429625056df56ca02cd0e/-/horizon-files-prod/ed/picture/qwe26qnd/6a762d7a620b2b86040e1136a3355637564c8d8f.jpg
Occasion,Mercedes-Benz,2016,Automatique,"Mamelles,Dakar",14500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ebfd2b60080c8d2b762d55e9cba074fb/-/horizon-files-prod/ed/picture/qrzv4dv8/f0f3929368471560a4c589c0605394390393dd98.jpg
Occasion,Chevrolet,2010,Manuelle,"Nord foire,Dakar",2300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3fcfdd05947526f4e673166873052a1d/-/horizon-files-prod/ed/picture/qdekn5j2/ea79526e180ad3b1b5a36afc128fc8223a16eaf5.jpg
Venant,Chevrolet,2021,Automatique,"Cité Damel,Dakar",75000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/b2b04b42db521a0b5e2438209a8950b9/-/horizon-files-prod/ed/picture/qenqzx05/f61ec6231bccb0c8568545c63bf741bce012ff2a.jpg
Venant,Chevrolet,2015,Automatique,"Hlm grand-yoff,Dakar",6500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/372ba5bf58dd20bdd9577adb6685ac64/-/horizon-files-prod/ed/picture/q7856e2x/4bd2a6aab0ecb1eecd5f59951107b66093852d63.jpg
Occasion,Peugeot,2013,Manuelle,"Cité Damel,Dakar",3700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c2e62c8942611400151fff8ad6e159bf/-/horizon-files-prod/ed/picture/q9m9v4mv/0a577120c222be8c373a7356a51726d9c367e9bd.jpg
Neuf,Mitsubishi,2015,Automatique,"Guediawaye,Dakar",7750000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d78e468289744f4fc398b700ccaac5d7/-/horizon-files-prod/ed/picture/q6x6e9wv/1e71ed0c1541daba56626953ad7b245eb8e43205.jpg
Occasion,Hyundai,2015,Automatique,"Amitié,Dakar",8000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/555d4f6dea4c274c657f9a26fd646455/-/horizon-files-prod/ed/picture/qxj299g0/7dac8b8a63df172fa6b2deee9edf6d46ca6bfa2a.jpg
Venant,Renault,2017,Automatique,"Ouest foire,Dakar",13500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3b6691f51b92d137099520aac4844950/-/horizon-files-prod/ed/picture/qgqg4679/f5ed160a0051f2ed76be5e700beefffe8ae062ae.jpg
Occasion,Lincoln,2016,Automatique,"Liberte 6 extension,Dakar",14500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/416d46930226b95fc49f100f49de5581/-/horizon-files-prod/ed/picture/qwe2xnmd/e0d5631c332a64c47883063a99c4179b66a662e7.jpg
Occasion,Ford,2021,Automatique,"Nord foire,Dakar",26000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1cdf23aa1e8fa9307801c76c7187d682/-/horizon-files-prod/ed/picture/qkrgqrr5/ef246d64719871c08d9d6b21c75d6d5d057b9301.jpg
Venant,Mazda,2016,Automatique,"VDN,Dakar",8500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/2e6ac28d07dbfadf599a895d12af2359/-/horizon-files-prod/ed/picture/qrzvxge5/59f7cd5f3e0f7850e13e4695f73776a3a87c472b.jpg
Occasion,Toyota,2017,Automatique,"Avenue Bourguiba,Dakar",14500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/24a09ca2deed6bab600c60e6359769d6/-/horizon-files-prod/ed/picture/qxj270n8/eaf216a8135a4ae3cba6a3722cd2a9a398cd3c7f.jpg
Venant,Mercedes-Benz,2000,Manuelle,"Mbao,Dakar",18500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/da21cbf142dd4cca77b38a08f0310dd5/-eyJvciI6OTB9/horizon-files-prod/ed/picture/qzvd0nm8/b7023e9399bd0a0a49881fbbe060f419a03c437b.jpg
Venant,Jeep,2016,Automatique,"Liberte 6,Dakar",10200000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4fef22fef541bd912ec4c8f55e88684c/-/horizon-files-prod/ed/picture/qv4e080p/f305248a799470cbde2751413aa4cb27728f325f.jpg
Occasion,GMC,2011,Automatique,"VDN,Dakar",4600000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/5811b29b7349856c9307f9079072bbb5/-/horizon-files-prod/ed/picture/qv4ev70v/f7515c7e554a53be98761de5ca2f9b68b74d831e.jpg
Venant,Kia,2017,Automatique,"Liberte 6,Dakar",11500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/8727844303c0153038b654ad7fd1ce32/-/horizon-files-prod/ed/picture/q7856kve/6452d1fb808b1f3358dbfda90dd5217b58102448.jpg
Occasion,Mitsubishi,2014,Automatique,"Castor,Dakar",5500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f595a6e3294ec4ea09ee6e00b632f0a9/-/horizon-files-prod/ed/picture/qwe26dez/b98fc9fd0eef5eb276c94a390359ee40d394363c.jpg
Neuf,Renault,2015,Automatique,"Cité Damel,Dakar",7000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c4cb3deb2e3b8818215a4a2ce14652f5/-/horizon-files-prod/ed/picture/q2jq9p48/a2d84989a76a0077fec736821e825d7c8975ea9a.jpg
Venant,Hyundai,2019,Automatique,"Cité Damel,Dakar",26000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0024471b88139dc77346f8f6e3ff7117/-/horizon-files-prod/ed/picture/qv4ej722/76b1f12c28988e3278ac46d2d2dc4b137ae52745.jpg
Venant,Kia,2016,Automatique,"Cité Damel,Dakar",12000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/82d5b2cc62b55e0577f8d4b6740886c0/-/horizon-files-prod/ed/picture/qq47rjm7/8a38bf5b53a14ef5727d12c00d355ab04e335ed2.jpg
Neuf,Mazda,2016,Automatique,"Cité Damel,Dakar",9400000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/14d9b5d22842d281e99d53a095fd3910/-/horizon-files-prod/ed/picture/qxj2meqw/efdf8e9fdd599ee2f210a8b12ef1d5a0ab9c325c.jpg
Venant,Hyundai,2016,Manuelle,"Hlm grand-yoff,Dakar",5400000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/831044edddb854e183ed938228dbe1d2/-/horizon-files-prod/ed/picture/qq47vn66/ab116a1076e61e7c2eff48bbc2a0816a96b24c27.jpg
Venant,Mazda,2016,Automatique,"Sicap foire,Dakar",9500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/b882d0deae296d9388c48d4a7c673002/-/horizon-files-prod/ed/picture/qkrgz4ew/95be1a049c4ddb32d8d0b68cbf3f4c31a6d944b5.jpg
Occasion,Honda,2018,Automatique,"Dieuppeul,Dakar",13000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4e4b9675386cc5aa3d3f572d592dd6c0/-/horizon-files-prod/ed/picture/q7856ezx/8efe77fe3d28b60cf4d394436b57a4c24249ffd3.jpg
Occasion,Peugeot,2012,Manuelle,"Parcelles Assainies,Dakar",2500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/11fd2c993bc7f047cfee7a8c65490ccc/-/horizon-files-prod/ed/picture/qdekgv6j/c8c35365a4c93ed39eb3d897141334bd091a34c6.jpg
Venant,Mitsubishi,2015,Automatique,"Fass,Dakar",8500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/972e020debf4f1cd0b6174fec19eaeb5/-/horizon-files-prod/ed/picture/qwe26v8m/2c6e2b91469337d7a9d5903a1a54711d72a881bc.jpg
Occasion,Ford,2014,Automatique,"Golf,Dakar",3750000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/7925132ffc1d96c69704cc97d040351a/-/horizon-files-prod/ed/picture/q6xkxj5z/c8e3f42a4d8adf26bf39db6086000c95bafb5251.jpg
Occasion,Mitsubishi,2012,Manuelle,"Dieuppeul,Dakar",7600000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/75d62dd78ec749c6aba726acf7b0e28c/-/horizon-files-prod/ed/picture/qrzvx76g/6d148f16556199f032e2028958332f5c845423a8.jpg
Occasion,Mitsubishi,2012,Manuelle,"Dieuppeul,Dakar",5500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bfe0454439f7a064eea43b1f3e9183a0/-/horizon-files-prod/ed/picture/q8v5rz5z/96fdf321306fa654b5c183c148e9148a174a21ca.jpg
Venant,Kia,2016,Automatique,"Liberte 6,Dakar",8700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/af8bb0cdf82b5caadec896e45627729d/-/horizon-files-prod/ed/picture/qrzvxp6m/432916bbfa0181538106994e6b4cc9be8d21eab5.jpg
Venant,Nissan,2020,Automatique,"Point-e,Dakar",10500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/777c990a94cd6acbb1dc7f64b5b826fa/-/horizon-files-prod/ed/picture/qm5pq2p6/123daf0a42fe9f60d6b7d74a91b7cd01abadc2bd.jpg
Venant,BMW,2014,Automatique,"Cité Damel,Dakar",6000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/5159a8801ed8a2a10086b2fdad7515c3/-/horizon-files-prod/ed/picture/q6xkjp27/245d4d5cfb99d62bbd0a2e8c3a860360b0959186.jpg
Venant,Ford,2014,Automatique,"Cité Damel,Dakar",7500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a97731e41f697a785c44e2623e411013/-/horizon-files-prod/ed/picture/qm5pwxjw/56372891f9f2ba2a5ee045aac2d91bc8daff3cb6.jpg
Occasion,BMW,2020,Automatique,"Colobane,Dakar",65000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/835ab7e834a15480188aff7a712f33fa/-/horizon-files-prod/ed/picture/q56xkez6/82c12ebdd7e8c13c58eb611ce8a3b720f949b630.jpg
Venant,Mazda,2016,Automatique,"Liberte 6,Dakar",11500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c0df34766a507ece85b81583c8e0d2a5/-/horizon-files-prod/ed/picture/q448gz62/4808a860b70e2f29bcbf933cc85b44d0fe719b9f.jpg
Venant,Ford,2020,Automatique,"Point-e,Dakar",32800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e9c36035e8a602b812654e7a186345c9/-/horizon-files-prod/ed/picture/qq47rj5v/27ed1a001af436623acdd2c3390122c27710a56d.jpg
Venant,Toyota,2019,Automatique,"Liberte 6,Dakar",44500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a7e0753247c3cd315659ee5e777d846c/-/horizon-files-prod/ed/picture/qenqk0x5/070f69fd0d61ec85f70bc22ceb9a6a82a37443c2.jpg
Venant,Toyota,2017,Automatique,"Liberte 6,Dakar",14900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/158b6489c7c723d2ac645325b438d579/-/horizon-files-prod/ed/picture/qj4r0858/24a1706c8199099e521e5d4616a4a90e2877a8f5.jpg
Occasion,Toyota,2017,Manuelle,"Colobane,Dakar",15000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1e4991344d1a5c08c7f5a7e355c9a9c3/-/horizon-files-prod/ed/picture/qm5pw28q/a239495efa82455807d7437f18d232467a7244c8.jpg
Venant,Ford,2016,Automatique,"Liberte 6,Dakar",6950000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c25c59fafd91c819a0e7773c3a9841c6/-/horizon-files-prod/ed/picture/qv4ej79g/48d583a47e7a30859caf45a956bb5892149821b2.jpg
Occasion,BMW,2012,Automatique,"Liberte 6,Dakar",4500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6f7bae1eccbfaf57932825b1d87f6910/-/horizon-files-prod/ed/picture/q6xkjerd/aa81c2e9d910af65259df2fec2cd131bc1e6bbc6.jpg
Venant,Ford,2015,Automatique,"Liberte 6,Dakar",7600000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/72496269cab5228a3a1594e5ef351839/-/horizon-files-prod/ed/picture/qj4r08p8/f616280b74488fbbb77e5af8ba1e7d9085200da5.jpg
Venant,Mazda,2016,Automatique,"Liberte 6,Dakar",9500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/635a9c010ffe9b59a62fb02fbf2cc6c2/-/horizon-files-prod/ed/picture/qgq96npe/66edd4ac7f195e4e30d8fe9b09ca660b31699628.jpg
Venant,Jeep,2016,Automatique,"Sacré-cœur,Dakar",6600000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/71606fe6e89cc0e0c070d4986712b4e0/-/horizon-files-prod/ed/picture/qq47rjzp/d59faa4192b0358d5319948c6c5600bd4dd807b3.jpg
Venant,Mitsubishi,2017,Automatique,"Colobane,Dakar",10000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/19a5f497efda98be2a060af781358e0e/-/horizon-files-prod/ed/picture/qngxqm7w/c833d3abafa319ce6e6a10c9bc05468a4aad76ca.jpg
Venant,Range Rover,2015,Automatique,"Cité Damel,Dakar",28000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c0a87ceeccd17d9d9e36dfa03765dd59/-/horizon-files-prod/ed/picture/q2jq2mv6/376083cf757cdbc3983f4cac4eb44b36257d0d71.jpg
Venant,Hyundai,2017,Automatique,"Colobane,Dakar",10000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3780a3847efd08a1ee4150ee42b2f025/-/horizon-files-prod/ed/picture/q7856epj/0539aa7d1177f5e32da783479be3c200ab1aa7c0.jpg
Occasion,Chevrolet,2016,Automatique,"Ouest foire,Dakar",7800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3424404d9e8345039eba379c256a985f/-/horizon-files-prod/ed/picture/q0gw466z/9729ff131971ca9e03d9dfba0fd784785897aff8.jpg
Occasion,Hyundai,2017,Automatique,"Cité Damel,Dakar",6000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/901a8ba605c7ba9b9596cf3a63fd9669/-/horizon-files-prod/ed/picture/qgq9640r/0bf69f1b03230fb9b1e9569c2727cea161c60550.jpg
Neuf,Hyundai,2019,Automatique,"Cité Damel,Dakar",15500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/cad1d49a692f4581b4d995cf39b14bb3/-/horizon-files-prod/ed/picture/qq47rqde/e514eac894b1fdcb37588678c55bf0207ec61377.jpg
Neuf,Ford,2019,Automatique,"Cité Damel,Dakar",9800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/be68b51c76426ccc23f391b832a49d68/-/horizon-files-prod/ed/picture/q9m9xg26/94a53e0193dd7567d09968d1ec631d0406ec01c7.jpg
Occasion,Fiat,2019,Manuelle,"Ouest foire,Dakar",9500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/719584186064d45ac2ad37443e433440/-/horizon-files-prod/ed/picture/qgq96g52/aa1fd7e9accdabe4970daa51b40fd71977dfd438.jpg
Venant,Audi,2017,Automatique,"Mbour,Thiès",17000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9fa2d8eb6a159ab02786e4cb507f9582/-/horizon-files-prod/ed/picture/qm5pwxmq/a13b97f093892c70c11e93c7a41645c677ef1e65.jpg
Venant,Hyundai,2019,Automatique,"Liberte 6,Dakar",17000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a6dc512c73b7eeff326a58960cba216b/-/horizon-files-prod/ed/picture/q7856e85/32329d5aeccd561016cbd1397f26c6bda0d7131d.jpg
Occasion,Ford,2015,Automatique,"Liberte 6,Dakar",4500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/101f77e840dd3ae5ab494d4840f117a6/-/horizon-files-prod/ed/picture/qj4r08me/282c0b5ccc050f2e7f438559600e67803c12fe43.jpg
Venant,Nissan,2017,Automatique,"Cité Damel,Dakar",9000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d754459b80a08e0b5d1516072d69b4c4/-/horizon-files-prod/ed/picture/q785q7qj/9c53d91b4d8589826a155a42500ce5699b842116.jpg
Venant,Ford,2015,Automatique,"Plateau,Dakar",15000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e4c9ea298c18ec66d901b2472eff541a/-/horizon-files-prod/ed/picture/qpd64dkw/e1539e8c720946a8838625188c644ad3aff8bcd1.jpg
Venant,Hyundai,2016,Automatique,"Sicap foire,Dakar",9800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/775bfb122baccaa23baa7fcbe517bf28/-/horizon-files-prod/ed/picture/q56x2q05/6ad08496c8788e1a4a06af9db6bfab02d1bbc74b.jpg
Occasion,Mercedes-Benz,2016,Automatique,"Cité Damel,Dakar",14000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0b08adb342d01b6d32512207238968e3/-/horizon-files-prod/ed/picture/qv4ej8nw/2cedffce1cf328ffb5f1a11b275ceda31425eb7a.jpg
Occasion,Hyundai,2016,Manuelle,"Colobane,Dakar",9500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3cf9c782392fa4aff28f5db252b98667/-/horizon-files-prod/ed/picture/qkrgzjwz/1d2f97d28132b4d81ed84722d83fd20119e3def5.jpg
Venant,Hyundai,2019,Automatique,"Sicap foire,Dakar",13000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c4c91de5335918ba362694f0b85d5b6e/-/horizon-files-prod/ed/picture/qrzvx9g4/86f12e0f13da4c8ab75ba7ce065d9961dd0a940c.jpg
Venant,Ford,2016,Automatique,"Sicap foire,Dakar",12500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bd79a84ecdd645c5dc503645c15846a9/-/horizon-files-prod/ed/picture/qngxq640/8c80548b46a307e56cb25c8922ae7efe475c0e71.jpg
Venant,Kia,2015,Automatique,"Sicap foire,Dakar",7500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/92a870a2b91150be585c003ed35db93d/-/horizon-files-prod/ed/picture/qrzvx9p4/54fa6cab34fccdd4dae3d117e95fa170f67ff255.jpg
Venant,Mitsubishi,2023,Automatique,"Colobane,Dakar",31000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/00dd3195bd82f898b7267760e3b94d75/-/horizon-files-prod/ed/picture/q9m9v77v/04a87689a933b0b240f5fbf4c4d36614efff7e8a.jpg
Venant,Toyota,2013,Automatique,"Colobane,Dakar",6000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9a09d764afbce3b44b098dc227a1faa0/-/horizon-files-prod/ed/picture/q78562zd/a64788be7df483011736215dfdf69494bec10cc1.jpg
Occasion,Peugeot,2016,Automatique,"Colobane,Dakar",3900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/09f7c5001219c677cefa4e98d1e8a8f6/-/horizon-files-prod/ed/picture/qkrgzje8/effb24213a08b6104c25077b557f0f26206d9658.jpg
Occasion,Mitsubishi,2017,Automatique,"Sacré-cœur,Dakar",18800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9a3447172ae480fd6ef7b79cd6fa63c0/-/horizon-files-prod/ed/picture/qm5pw2wr/7b77bc2195c2b66f8c7d67609c54b07e8683890a.jpg
Occasion,Toyota,2008,Manuelle,"Grand-Dakar,Dakar",3600000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/2a9cabda9e5639ee66c3918c1eab136c/-/horizon-files-prod/ed/picture/qdekg8q2/177889acee2ad1ca49f12544c2e8d7b3520abc23.jpg
Venant,Kia,2015,Automatique,"Cité Damel,Dakar",8300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/dcc8021adda01687df371dd8cfeed233/-/horizon-files-prod/ed/picture/qrzvx945/58e8622f09452b29850c1db52963918929dab794.jpg
Occasion,Ford,2012,Automatique,"Colobane,Dakar",3250000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/466893070345c1a20590b4e0f7e8e8f8/-/horizon-files-prod/ed/picture/qj4rd7x5/eae85a6d4007c932d34bc824e6fdebe6fcdbeefd.jpg
Occasion,Nissan,2017,Automatique,"Colobane,Dakar",3750000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/91948600ee451da22c6dcc2145349ed8/-/horizon-files-prod/ed/picture/qq47rv6z/47830cb1efad69d591d7b44592ee496c7a5857de.jpg
Venant,Mitsubishi,2017,Manuelle,"Parcelles Assainies,Dakar",15000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/69feb8066f9dec50883e7f7d491916eb/-/horizon-files-prod/ed/picture/q2jqxkdg/f8c66cd30db03c00d9b47dcae4f79ed1520cfea6.jpg
Venant,Mitsubishi,2016,Automatique,"VDN,Dakar",9500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/044a963c5e755a60d6a3fe9a441d915a/-/horizon-files-prod/ed/picture/q2jqxrzq/3f66a0eff99c483bf82b74ebe2774484a9252f53.jpg
Occasion,Ford,2013,Automatique,"Point-e,Dakar",3400000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/2238103e5d9e99f8a77a3bbf30562089/-/horizon-files-prod/ed/picture/q448gvxv/cb172463b0ced5d7a7fc6ef8a800d6ae95bdcf03.jpg
Occasion,Renault,2019,Automatique,"Yoff,Dakar",8500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/cd3f351b337d09b95df0a5a01f4f6973/-/horizon-files-prod/ed/picture/qngxq6xx/d2f624e48f6b00b52756020ad64391465147b715.jpg
Venant,Hyundai,2015,Automatique,"Cité Damel,Dakar",8300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/b8aca8be67f2a630bbf1e2b3f0c2cdea/-/horizon-files-prod/ed/picture/qwe2676z/ab1258bbf2ecf0436bc37bf80f5df2f2f39cdad8.jpg
Venant,Kia,2016,Automatique,"Liberte 6,Dakar",8700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0a60286dae72f71359dde3a60bc30665/-/horizon-files-prod/ed/picture/q78564jd/79d811ed40b16351491d50c27a729617a28fc2af.jpg
Occasion,Peugeot,2008,Manuelle,"Sicap Liberté,Dakar",2800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c721db18a8a68f68f99cab2eda346513/-/horizon-files-prod/ed/picture/q6xkjpqz/8f1e667b33e6c8782b7525ed90fbf9bb615af409.jpg
Neuf,Hyundai,2017,Automatique,"Point-e,Dakar",11500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/60bc0fc208e2e946841f882cd91184b9/-/horizon-files-prod/ed/picture/q448pzr9/301541d21514017b644706d99ae41d898d76b6d4.jpg
Occasion,Toyota,2015,Manuelle,"Mermoz,Dakar",15000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1e4fe9f5025cd2d08c3b70f139646935/-/horizon-files-prod/ed/picture/qv4ej84m/71386423de46afd57d2fa399d36a55772120c3e5.jpg
Occasion,Peugeot,2011,Manuelle,"Parcelles Assainies,Dakar",2700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d5f8f17ec669ec9ee8d96894e8a0a223/-/horizon-files-prod/ed/picture/qzvd0wnd/92f2dc5c09408934012e56b22102096f9346261a.jpg
Venant,Hyundai,2015,Automatique,"Ouest foire,Dakar",7200000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/934f9789ddbb5b960dc3221c4593eac6/-/horizon-files-prod/ed/picture/q6xkz5w7/20a11f2d3b48169d060e9dca9822b5e0dfb88ec7.jpg
Venant,Range Rover,2019,Automatique,"Plateau,Dakar",33000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0d52bb84c97b8a2fde91bb7a81dd5e33/-/horizon-files-prod/ed/picture/q56xkjwp/4896b82c4ed1f6984bf50564853b9c5c68aeda33.jpg
Occasion,Mitsubishi,2014,Automatique,"Grand-Yoff,Dakar",6000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3c20ee13866ecf6c42c7f1f262007c75/-/horizon-files-prod/ed/picture/qm5pwe8z/d23a377b4b5eeebe485e875d581937de363fb0b4.jpg
Venant,BMW,2016,Automatique,"Plateau,Dakar",13000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/b8fdd09df399d3278cf61b96927573d1/-/horizon-files-prod/ed/picture/q7856zng/f6be64fe01fd9c8595cb325706e99be2f4a862fa.jpg
Venant,Hyundai,2016,Automatique,"Cité Damel,Dakar",12000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e7afcee1a74c48f75b7f800e2de5fc5f/-/horizon-files-prod/ed/picture/qkrgze9m/ae8218622254adcaeb132df656041ab185bfdcbe.jpg
Venant,BMW,2014,Automatique,"Cité Damel,Dakar",5800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/5bd79c511855c1b71e918e5e6045d8d3/-/horizon-files-prod/ed/picture/qpd64exw/45a839619917a87d964433f12da33c7adededeba.jpg
Venant,Ford,2019,Automatique,"VDN,Dakar",14000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a0fa8dbc68198e8ebce6ba2d0df58897/-/horizon-files-prod/ed/picture/qngxqepr/1e46d4a20c2f9e7beac3cb28264cd1a821b7841c.jpg
