etat,marque,année,boite vitesse,adresse,prix(FCFA),image_lien
Venant,Nissan,2015,Automatique,"Almadies,Dakar",8800000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/def9b3162768afe49ebe0ca68900a351/-/horizon-files-prod/ed/picture/qj4rk86w/baa2f784cda61751a6b1c391e09fe7bab8f09354.jpg
Venant,Lexus,2020,Automatique,"Almadies,Dakar",22000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/642966c0a8fa52c52df452a7b8efbf9f/-/horizon-files-prod/ed/picture/qwe2wkr0/150145a2ca736013b007463a45d4c71813a67f0b.jpg
Occasion,Nissan,2012,Automatique,"Sud foire,Dakar",2300000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/f02b3082c5dc6e74ac0ec3eb49c1d8bc/-/horizon-files-prod/ed/picture/qenq40vk/4f430e5e5ffb61080441d79b65325c6ff5a02d78.jpg
Occasion,Nissan,2016,Automatique,"Sud foire,Dakar",9500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/4d532fd1089f3f69d5ca4c7a3ca6ffbd/-/horizon-files-prod/ed/picture/q9m9nk7j/ec730a7981c1a0ba388bbfe457ad433fe5ada36f.jpg
Venant,Jeep,2023,Automatique,"Sicap foire,Dakar",60000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/ff3942897a9687224eaed51ca91b2f50/-/horizon-files-prod/ed/picture/q0gwrekm/5abb03600fe64769ff51756583c206e802735af4.jpg
Venant,Hyundai,2013,Automatique,"Guediawaye,Dakar",4500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/59ee87c40565dcf519d1543fc2ca825a/-/horizon-files-prod/ed/picture/qv4e655p/2459231fe6933134f252a6a15f22bdd39f1ed43d.jpg
Venant,Nissan,2016,Automatique,"Liberte 6,Dakar",11500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/8d6b4935789f667eba0d07fadcc6e6b7/-/horizon-files-prod/ed/picture/qwe24vg0/8f2461d97ac03bfc2454635af4766eb820b8046e.jpg
Venant,Hyundai,2017,Automatique,"Liberte 6,Dakar",7500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/acc858c011ab0e7dbfd386ec17041e76/-/horizon-files-prod/ed/picture/qj4rk854/f6e6393060ba1306b1495d3553fa7b4a60752fcd.jpg
Occasion,Ford,2016,Automatique,"Hann maristes,Dakar",7800000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/9334fef45871fde78d55eb23c8464d65/-/horizon-files-prod/ed/picture/qngxe44k/f7f974c5466a29e933cc9ed808badbccdd09d466.jpg
Occasion,Ford,2017,Automatique,"Guediawaye,Dakar",6400000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/9f60eafae80d5761873608236fc3aa27/-/horizon-files-prod/ed/picture/qq470j9n/96b5201c4ad1c8f1518061edf9aa632ca67b65dc.jpg
Occasion,Jeep,2014,Automatique,"Pikine,Dakar",6000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/db0ed330ea6362800957d33b7254eea4/-/horizon-files-prod/ed/picture/qv4e8zpw/3d248066d9c8dd2199bce6f808db181071f2f8db.jpg
Neuf,Kia,2015,Automatique,"Sacré-cœur,Dakar",9000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/171b811a9b9ea206d98cbe31e5919720/-/horizon-files-prod/ed/picture/qzvdmqkv/e56b45a1c55f3bd9e44e55a5a3df31298b182ac7.jpg
Venant,Peugeot,2015,Automatique,"Liberte 6,Dakar",6800000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/a44fc5059447c6ad4ea3e84cd448fe9a/-/horizon-files-prod/ed/picture/qv4e86vp/d2060de3ba063683808c77ec7364e3564c699d1b.jpg
Venant,Hyundai,2021,Automatique,"Liberte 6,Dakar",24000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/ed6f999663a1251d3b49d5991dc31c23/-/horizon-files-prod/ed/picture/qm5p2vn6/7c70452b379ef7cdbd791ca3d5d8647ef56de16e.jpg
Venant,Hyundai,2015,Automatique,"Almadies,Dakar",12500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/9519eed22d61903bf0a87e239ca7bb2b/-/horizon-files-prod/ed/picture/q2jqmegq/039d346f7ab87ba7a1fb4b570d98d12fd04d8815.jpg
Occasion,Ford,2012,Automatique,"Guediawaye,Dakar",4900000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/c693364ce47f84a784058f1475221731/-/horizon-files-prod/ed/picture/qrzv9p79/e39e1527e59a48b893fee6df0c4eb97d900a1ce9.jpg
Venant,Jeep,2015,Automatique,"Dieuppeul,Dakar",6800000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/e5fb9137b654d907463584873434e50b/-/horizon-files-prod/ed/picture/qrzv9p4j/63206a8a1ddf6fae3e52a4ef5ad9804770539222.jpg
Occasion,Audi,2014,Automatique,"Sacré-cœur,Dakar",8500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/aec7d5e91c1feacb68d41ed39f3b50a4/-/horizon-files-prod/ed/picture/qv4e87kx/5fce972522e858a398aec40b4d5c4b0785f86114.jpg
Occasion,Hyundai,2013,Automatique,"Fenêtre mermoz,Dakar",3600000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/62a26227851913b57dc96f17420d4d55/-/horizon-files-prod/ed/picture/qpd6vz5r/35e7766f6ee88a40b2e368f6df05ef75a07f4bbe.jpg
Occasion,Renault,2013,Manuelle,"Almadies,Dakar",3000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/b032736695b32adfa606685895fc0160/-/horizon-files-prod/ed/picture/qpd60wrv/af2824009efd48b88fda282be463e3cda4cb5023.jpg
Venant,Hyundai,2016,Automatique,"Sacré-cœur,Dakar",12500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/912c15b97cb2d122e3b8336ec7ca5f88/-/horizon-files-prod/ed/picture/q2jqmm4j/6687bace5341dd616a24d1d9698bba66670c1972.jpg
Venant,Chevrolet,2016,Automatique,"Sacré-cœur,Dakar",7300000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/f1c74507ded0d4c3acc43dffbe6f1a62/-/horizon-files-prod/ed/picture/qxj2rr0v/21bd5865770ccc103350ae80ad0ea4d59de1c047.jpg
Occasion,Hyundai,2013,Automatique,"Cité keur gorgui,Dakar",4800000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/8c059ab67dc49ee8caa21f191117bd95/-/horizon-files-prod/ed/picture/qq470jxz/8d18685488f0be0db51db059c4b8d2c5b74e5709.jpg
Occasion,Peugeot,2006,Manuelle,"Keur Massar,Dakar",2495000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/78cf7a61e8eb000b3737c0b9c1c3c6a4/-/horizon-files-prod/ed/picture/q9m9770v/51b55653ab14de74e2ce75d58b485b809f502425.jpg
Venant,GMC,2013,Automatique,"VDN,Dakar",4400000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/7d909b023644d5184602a9deb0576b38/-/horizon-files-prod/ed/picture/qwe24vx6/544cd7e1c0a3e3cc8d2c5e7465cd7cc9f3a3cac6.jpg
Venant,Ford,2015,Automatique,"Hlm,Dakar",4500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/071e7256ec59c8be9d948dd1bb3ded14/-/horizon-files-prod/ed/picture/qxj2rz48/be1a8f7327e30dcddca29977f607ca392d0bf7d9.jpg
Venant,Peugeot,2016,Manuelle,"Hlm,Dakar",6500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/cc15dafa0bbf814a1239a624c600cecf/-/horizon-files-prod/ed/picture/q8v568en/ee303ae9d3aa1a180e6ee52aa90dc20af1752de4.jpg
Venant,BMW,2016,Automatique,"Hann maristes,Dakar",18000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/a010688eb650576ca63f09a20f790ec8/-/horizon-files-prod/ed/picture/qrzvmqv8/669198992389e0921cc1066bcc48daa9343721c4.jpg
Occasion,Ford,2013,Automatique,"Hlm grand-yoff,Dakar",6400000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/df4c15a63323492123caf492ad27e411/-/horizon-files-prod/ed/picture/q56xjekr/5e3ac41350f193ab5194f49ac1e1c5f300e9c0ce.jpg
Venant,Toyota,2022,Manuelle,"Hlm grand-yoff,Dakar",7500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/9e3bf821686527a27cb572f19bc35dfe/-/horizon-files-prod/ed/picture/q7852e6m/b514f80486e1ab16908d182d11f8e634b8cbd464.jpg
Occasion,Nissan,2010,Automatique,"Sicap mbao,Dakar",4200000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/ae95c7e63628c512d4a6de7fa51b35db/-/horizon-files-prod/ed/picture/q8v56e76/0cb3665f341741537c5e4c413abb8ebb6bf08f31.jpg
Occasion,Kia,2015,Automatique,"Rufisque,Dakar",8900000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/cbb6a8f4adc4c27383641183eece117e/-/horizon-files-prod/ed/picture/qgq9xneq/e41277fd20fe13be0701800980fbebffbd7dd4b2.jpg
Occasion,Kia,2016,Automatique,"Hlm grand-yoff,Dakar",5490000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/f048d4dbb4addad79ad6c4c6140970d8/-/horizon-files-prod/ed/picture/qq47eemv/d7adc8f8946cf85fb2aeb5be152093d9fd2b781c.jpg
Venant,Mazda,2016,Automatique,"Rufisque,Dakar",6400000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/ea555858bd6a0d1eefca15acc7c21fa2/-/horizon-files-prod/ed/picture/qj4remqw/1616ff2e9fa15c7fe35cf421e11b97b28e351b3f.jpg
Occasion,Toyota,2021,Automatique,"Almadies,Dakar",18500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/6cd7370f63078c80d4febbf6a4c5c584/-/horizon-files-prod/ed/picture/qzvdmn9x/f4d096692a8a884a05b06e0a4b8fa519ba1cd898.jpg
Neuf,Hyundai,2012,Automatique,"Liberte 6,Dakar",4800000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/f6c3b0fb72d920b1e222c7d836253651/-/horizon-files-prod/ed/picture/q9m97e7x/7c899167bc5cbb5de147d1ccec4996d38e553ef1.jpg
Venant,Mitsubishi,2015,Automatique,"Mermoz,Dakar",8800000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/99f1153ec2dc0223afa7233346a88cb3/-/horizon-files-prod/ed/picture/qrzvengx/bd1da0450d2040b2c226e2eb60f40b1e660b7b66.jpg
Occasion,BMW,2017,Automatique,"Hlm,Dakar",19000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/3eef76c54505ceb11dd57af33346e8b8/-/horizon-files-prod/ed/picture/q4486kj4/6f87d44829618754f366e6af75ef94d7503579eb.jpg
Venant,Mitsubishi,2019,Automatique,"Cité keur gorgui,Dakar",14800000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/09bb39e3cd0206efc698d7bc79b745d6/-/horizon-files-prod/ed/picture/q6xkj8x7/3c95cb2f80bd35b9193a0f3ac6e03635f9734dbf.jpg
Réconditionné,Mitsubishi,2012,Automatique,"Hann maristes,Dakar",6750000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/1f950b18252d3e79e81679c11e77448d/-/horizon-files-prod/ed/picture/qxj2r0zq/8672092dfbc7a4debcab58c11daa0bd2882af4a3.jpg
Occasion,BMW,2014,Automatique,"Sacré-cœur,Dakar",8300000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/3780adfcfe3d3a62d05628caf9d6b01a/-/horizon-files-prod/ed/picture/qm5p2xwm/c755451079c5ca5421ca6d00d1df2c8ea9071b84.jpg
Venant,Ford,2018,Automatique,"Guediawaye,Dakar",6500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/58036bf697a41d466fe7c16989f07243/-/horizon-files-prod/ed/picture/q0gwrerx/1b253afad21f8c6a6b04875f6900f1cee01ac6e0.jpg
Occasion,Mazda,2013,Automatique,"Liberte 6,Dakar",6700000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/2ee8888bb46ade26104916da18ed75a1/-/horizon-files-prod/ed/picture/qenq40g6/c50af40694040e5a9314d95697b2e29bab029bbf.jpg
Neuf,Hyundai,2017,Automatique,"Liberte 6,Dakar",13500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/6284bc373b15ac0b9653d0b6ef1bfeb0/-/horizon-files-prod/ed/picture/q7852kv8/ff4e422cd92292b3514c340513ed3bfec1c5e91c.jpg
Venant,Kia,2016,Automatique,"Keur Massar,Dakar",11000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/5d4418eae23c8653b38678ca1d6f530a/-/horizon-files-prod/ed/picture/q785zzv8/ea85ff314e858dda50fcd0b8a8ff45a72b8978a2.jpg
Occasion,Kia,2014,Automatique,"Hann maristes,Dakar",6400000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/86ddf92d665c15b4ee5a503c47503ada/-/horizon-files-prod/ed/picture/qm5pep69/a71b836e13334faf0862ed221980e8e5895075f7.jpg
Venant,Hyundai,2017,Automatique,"Liberte 6,Dakar",10500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/6c983f5e67a83efb61c34649a71eda60/-/horizon-files-prod/ed/picture/qngx6g49/46c657826e3e700693e5bacb1ad5dbd144f37c87.jpg
Venant,Ford,2017,Automatique,"Cité keur gorgui,Dakar",12500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/5f1df89488cf87c612500e5dce2700b8/-/horizon-files-prod/ed/picture/qj4rdq24/716b5d37b3622685872ce8e3611f67989cf48c6b.jpg
Occasion,Hyundai,2013,Automatique,"Yoff,Dakar",6800000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/c9da1dc4767dda6369ae8d78ec15fc89/-/horizon-files-prod/ed/picture/qngx6www/c0e67ff87621a4744c29fecd81f05bd566b93364.jpg
Venant,Mercedes-Benz,2020,Automatique,"Yoff,Dakar",70000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/8bbfa663dd62cc3b45f691071617e308/-/horizon-files-prod/ed/picture/qenq7qd9/3162c9e74e6442ac2af0220ecccdbad3fc6bae5d.jpg
Neuf,Hyundai,2016,Automatique,"Cité Damel,Dakar",10500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/d6f69fdba37863c1e151bae645f189dd/-/horizon-files-prod/ed/picture/qrzvxpex/aa7b34b3fa17c787d43647b7be290e39b34f6199.jpg
Venant,Mazda,2017,Automatique,"Ouakam,Dakar",11000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/40eeb4952ab9499350504fc85fcc9fe6/-/horizon-files-prod/ed/picture/q8v56rnr/6464025cba79ec0e19e493aada2b43493d2a7a53.jpg
Venant,Peugeot,2017,Automatique,"Fenêtre mermoz,Dakar",7500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/e8f3f56cf36bd9547468acdb37f25c64/-/horizon-files-prod/ed/picture/qenqzmvj/8ecf3b0f7b180acac112305c24202ed9cb8bf80e.jpg
Occasion,Peugeot,2014,Manuelle,"Patte d‘oie,Dakar",4600000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/b4d695189e7b20f25add3392dd8c6f68/-/horizon-files-prod/ed/picture/qdek8545/4dc351117c1f57bb1ed03603cc9310ced3cc87c8.jpg
Venant,Jeep,2021,Automatique,"Hlm,Dakar",19500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/0132447783ace7d30bb7ac63de30dc09/-/horizon-files-prod/ed/picture/qdekp5pm/1fd08c4b8675650ed08bd168e980d8550c2cb12a.jpg
Occasion,Kia,2007,Automatique,"Mermoz,Dakar",2800000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/c266e0471c36f98f2add35b20378cdbd/-/horizon-files-prod/ed/picture/qngx6jv9/9f7d793e651a8328ac939a7d14eaae75d50c0dfa.jpg
Venant,Peugeot,2017,Manuelle,"Keur Massar,Dakar",8500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/83bb4c8811eb4a49cbf525e62a13b82c/-/horizon-files-prod/ed/picture/qpd6vxd4/13db313f28827d94a99d6741bab113e3971f38cd.jpg
Venant,Hyundai,2017,Automatique,"Golf,Dakar",6850000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/818657bfc3324da33967e666acd7acfb/-/horizon-files-prod/ed/picture/q6xkj828/a547e00c5ba9c57d4960306ca9df76f9eaf19c92.jpg
Venant,Jeep,2015,Automatique,"Sacré-cœur,Dakar",9500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/f1b71f4bcdb8911bbedc62624658e24a/-/horizon-files-prod/ed/picture/q9m97px7/553e5c517cee70ab0b7ea97b0bb92cd2b0f796fb.jpg
Venant,Mitsubishi,2015,Automatique,"Guediawaye,Dakar",8500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/a4dfd5313aae4167111537f79ade9eb5/-/horizon-files-prod/ed/picture/q0gwrqvj/e4b9d37ccddba42272323549c55af63c70c62f92.jpg
Venant,Renault,2015,Manuelle,"Parcelles Assainies,Dakar",6200000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/738f6f0423bcfc86c1b7c80fefc110d2/-eyJvciI6MjcwfQ%3D%3D/horizon-files-prod/ed/picture/q9m96pz5/dd6b2931fd1b388bae5c4d02ee2721acc84bc192.jpg
Occasion,Toyota,2010,Manuelle,"VDN,Dakar",7300000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/76fa71395443db14811afbc6faa43e42/-/horizon-files-prod/ed/picture/qrzv9gxq/0425c14d05bf7aaa22bd604a8fc3804f3b0c7d46.jpg
Venant,Mitsubishi,2016,Automatique,"Parcelles Assainies,Dakar",8300000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/da3dcce5a533d4d5dee4587ca38a918a/-/horizon-files-prod/ed/picture/q6xkpg9d/1f967866bf703a350aea69d3043d70ed8cb1152e.jpg
Venant,Range Rover,2019,Automatique,"Amitié,Dakar",45000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/b8e2c63c4d75d3068b2e1df710add7e5/-/horizon-files-prod/ed/picture/q2jqmgdp/bd28bd6e6cafc4a7b74f32cc9640cd3237b6afa5.jpg
Occasion,Ford,2016,Automatique,"Ngor,Dakar",9000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/091d6da69abb6ffcde5b17692bc4b7d6/-/horizon-files-prod/ed/picture/q8v56j20/ed4093baf4a9391852e0efa57cb86e680b5bfd6f.jpg
Neuf,Ford,2015,Automatique,"Cité Damel,Dakar",5700000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/fbacff4d1af1b0733ec0f9a56ded20be/-/horizon-files-prod/ed/picture/qj4rke7r/541d3d5673b611ec2c588753fdff7e842096f201.jpg
Occasion,BMW,2011,Automatique,"Mamelles,Dakar",4500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/134580eebbcc40260224210ff84d4a0b/-/horizon-files-prod/ed/picture/q7852x6e/56d65bbfc6047eb9984847b4b113738d165ca090.jpg
Venant,Mazda,2016,Automatique,"Almadies,Dakar",16000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/beafe166237dd3bc08c34a6332690cbf/-/horizon-files-prod/ed/picture/qwe2x2p5/6af84e6e9445bff9b2fb98ba585aaad1f035150e.jpg
Venant,Mitsubishi,2016,Automatique,"Cité Damel,Dakar",8500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/19694e3916a01c64453e5ee86d123093/-/horizon-files-prod/ed/picture/qxj2r55m/93c878255799b1df19b0bfc4686d478091aaf3c6.jpg
Venant,Kia,2017,Automatique,"Sicap foire,Dakar",12500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/e1544229a9d5c1d1c38c01916e23b5dd/-/horizon-files-prod/ed/picture/qq470mmv/6af65206174682a1b08e794f7ece2514b69e7b7d.jpg
Occasion,Ford,2014,Automatique,"Cité Damel,Dakar",4800000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/24165f1141bd2c350159de4e6a19713e/-/horizon-files-prod/ed/picture/qq470mp4/69aecc0fa1f41dd9daf347d2124906c65e0c747b.jpg
Venant,Mazda,2015,Automatique,"Golf,Dakar",8500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/61c51ffa08cf5e90cb0b28da753c9b27/-/horizon-files-prod/ed/picture/qgq9x254/3d4985a25023344756ab9aa4e3a22b46ff378fae.jpg
Occasion,Ford,2012,Automatique,"Dalifort,Dakar",3000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/62f386fb9ebe102af4965345f5f86932/-/horizon-files-prod/ed/picture/q0gwrmpe/98ed9977806d2c05645dfef8d58edea61a4bb9fb.jpg
Venant,Dacia,2016,Manuelle,"Ouakam,Dakar",6000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/07735a1c70623f4fbb65bae6fe8ffe95/-/horizon-files-prod/ed/picture/q8v56jex/e31d2b1410f323edcf4d767894433165f4869c7f.jpg
Occasion,BMW,2013,Automatique,"Fass,Dakar",4800000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/915e62142ac34d914a1770fbe5b69a6c/-/horizon-files-prod/ed/picture/q0gwrmge/063ffb38f7d69c3bcd39f21bba768b6d3e1c22df.jpg
Venant,Nissan,2018,Automatique,"Patte d‘oie,Dakar",46000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/e157aca6236a6b595cf220b7868ccd61/-/horizon-files-prod/ed/picture/qq470jmw/0c1040a4ea05c60659889ce05838d79e9c56635b.jpg
Occasion,Hyundai,2013,Automatique,"Fenêtre mermoz,Dakar",6700000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/9dfcb1a07466860d7f11e4fa60775a43/-/horizon-files-prod/ed/picture/q0gwrm8d/2faa6cf39d28ac403dd4117942ae5e7925ab4d57.jpg
Neuf,Toyota,2016,Automatique,"Liberte 6,Dakar",9800000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/82e5c3e2fb0886e97e6d3656f3940fbf/-/horizon-files-prod/ed/picture/q0gwrm9m/a9557f9964d08a50313663fe96e1f7644aff9f60.jpg
Neuf,Toyota,2012,Automatique,"Liberte 6,Dakar",16500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/c113414fe0d9c5b694022a67f77dd851/-/horizon-files-prod/ed/picture/qrzv9d7n/743853e27c546deb8f6eac22aee82e40ce0df114.jpg
Neuf,Hyundai,2012,Automatique,"Fenêtre mermoz,Dakar",5800000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/2909fe9383d8108ae6fcd1e0e2a05a05/-/horizon-files-prod/ed/picture/q9m97460/aaf486069b5b0be98bc0c6665fe729af45a1c773.jpg
Venant,Citroen,2018,Manuelle,"Patte d‘oie,Dakar",6500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/0dd20e1090bbf3c03d54fd965ee27395/-/horizon-files-prod/ed/picture/q0gwrmwd/c6141388e3b2af23614d7420bf431a354ac0a0a1.jpg
Neuf,Toyota,2017,Automatique,"Yoff,Dakar",12000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/5384edbc1e6251af0fb51eb1fd3dcbb2/-/horizon-files-prod/ed/picture/qngx6rgr/ab3b69226362ca4587f168c7d9c942e82c09d5f5.jpg
Venant,Jeep,2018,Automatique,"Hlm,Dakar",13500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/e50d473fb5076bc94dae266607b2364f/-/horizon-files-prod/ed/picture/qgq9xd52/cb1a9a7deb9632607849a0662f87b0b401e59374.jpg
Venant,Ford,2015,Automatique,"Hlm,Dakar",4900000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/c44b8f200daaffa48fa742968c43978c/-/horizon-files-prod/ed/picture/q2jqkjjv/91b2077de7be0f8a62fba91518796e43bdb8be3c.jpg
Occasion,Ford,2013,Automatique,"Hlm,Dakar",3900000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/a2246060b9cad0a6ad4a0fd5c8666830/-/horizon-files-prod/ed/picture/qdek88d4/9dbf1ac9aadb916ec12b7698fabd4a392d332856.jpg
Venant,Hyundai,2015,Automatique,"Hlm,Dakar",8900000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/57e4b53e1d572d546e709edf983cdf8a/-/horizon-files-prod/ed/picture/q9m9gvdn/7907f9103f23ee5e01136fedbf0b32735c79a788.jpg
Neuf,Toyota,2021,Automatique,"Hlm,Dakar",24000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/bf3ccca1631340f774d84e5616f3f646/-/horizon-files-prod/ed/picture/qpd6nxdp/81129317fc34e241060e4e34d8d5eadf4046d1ee.jpg
Occasion,Ford,2013,Automatique,"Yoff,Dakar",4000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/61538d678b7ee327bb44d1fc3a064d1d/-/horizon-files-prod/ed/picture/qzvdkq7q/03c6754f1dad38af9c3cf79460879dc0983650d4.jpg
Venant,Kia,2016,Automatique,"Cité Damel,Dakar",12000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/a776c4b91a76c5ecf37d9cefb2c21451/-/horizon-files-prod/ed/picture/qdek8028/e28b2d99be3dfe05887dfe0868eca64165cfab71.jpg
Venant,Peugeot,2016,Manuelle,"Keur Massar,Dakar",6200000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/4c645bc5bcfb6df55b13063d09682ebf/-/horizon-files-prod/ed/picture/qngxznq9/4b2cd1a5efbb7fcb517a8b286d844521803aa1de.jpg
Occasion,Ford,2017,Automatique,"Avenue Bourguiba,Dakar",11500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/f2ae5de4bb8af0a3d186f5dca1345edb/-/horizon-files-prod/ed/picture/qq47nq46/ca1676dbb8ca4e603a01d0d477ce38cdfb15eb77.jpg
Venant,Mitsubishi,2017,Automatique,"Cité Damel,Dakar",9300000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/f9008458a7ade0c5bb4d91ca795e28ee/-/horizon-files-prod/ed/picture/qkrgj9wv/0d84d0376752b1b71035dc9815894744972bc306.jpg
Venant,Hyundai,2015,Automatique,"Cité Damel,Dakar",7700000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/64415b64cbac713a291132e87ea9a647/-/horizon-files-prod/ed/picture/qj4rkvnd/16f2bb108b3d7463fb3f433a81ac2124c2f86eec.jpg
Neuf,BMW,2019,Automatique,"Cité Damel,Dakar",50000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/a34fe9045704b51c03671b02e34ec7b4/-/horizon-files-prod/ed/picture/q2jqmp4v/5e2bc95a0bd0db340fd5ee4553b5b4466752c42e.jpg
Venant,Jeep,2016,Automatique,"Parcelles Assainies,Dakar",6800000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/dd212097c3133a7f7d795a7e1e7bcb4e/-/horizon-files-prod/ed/picture/qzvd9xx9/3d467f566952eb1db50b2e1a14380b887f1fbaf4.jpg
Venant,BMW,2019,Automatique,"Fann,Dakar",26000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/d3102e6ab06ba940b8e6ff6e3232f4f2/-/horizon-files-prod/ed/picture/qzvdmg0r/87b09ef5fb9b5f8243cadc50ff075b05c97e1240.jpg
Venant,Ford,2012,Automatique,"Rufisque,Dakar",3599997,https://i.roamcdn.net/hz/ed/listing-thumb-543w/60e18b7ce22c61c4fc4d77f062c2012b/-/horizon-files-prod/ed/picture/qm5p2dnd/d1709cec7c511f4396c043b19c5d802fb15e9f33.jpg
Occasion,Ford,2008,Automatique,"Rufisque,Dakar",2500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/a446974b140536a5cd67fb4098fcd59f/-/horizon-files-prod/ed/picture/qq47xprj/2f1e0628cf79b2a7ac9515f7637713d4d6720301.jpg
